Barcode,Batch,Equipment,Ingested,Call Number,Title,Author,Imprint,BibId
30112099186048,LO_2021_03_03,,FALSE,ML3799 .E8312,Min zu yin yue xue yu xian dai yin yue shi /,Bu lu mu.,"Bei jing : Ren min yin le chu ban she, 2009.",99617597712205899
30112084684775,LO_2021_03_03,,FALSE,ML410.G11 B37 2012,Giovanni Gabrieli /,"Baroncini, Rodolfo.","Palermo : L'epos, c2012.",99718253312205899
30112003058291,LO_2021_03_03,,FALSE,822 C245C,"The curious room : plays, film scripts, and an opera /","Carter, Angela,","London : Chatto & Windus, 1996.",99396074712205899
30112117410990,LO_2021_03_03,,FALSE,PJ5054.S18 Z6 2017,ha-Musiḳah shel ha-mahpekhah : Natan Zakh 1955-1966 = Music of the revolution : Nathan Zach 1955-1966 /,"Hollander, Uri,","Yeroḥam : Mosad Byaliḳ, [777, that is 2017]",99835002712205899
30112030390295,LO_2021_03_03,,FALSE,PJ5029 .Z3,Ḳaṿe aṿir : ʻal ha-romanṭiḳah ba-siporet ha-Yiśreʾelit ṿe-ʻal nośʾim aḥerim : śiḥot miluʾim /,"Zach, Nathan,","Yerushalayim : Keter, c1983.",99198980512205899
30112065012459,DS_2021_03_03,BC100,TRUE,M547 P53T3,"Tangata : aus Silfo y Ondina Nr. 1 : für Klavier, Bandoneon, Violine, el. Gitarre und Kontrabass /","Piazzolla, Astor.","Darmstadt : Tonos, [1999], c1976.",99457492812205899
30112065012343,DS_2021_03_03,BC100,TRUE,M547 P53R4,"Resurrección del ángel : für Klavier, Bandoneon, Violine, el. Gitarre und Kontrabass /","Piazzolla, Astor.","Darmstadt : Tonos, [1999],",99457492712205899
30112065012640,DS_2021_03_03,BC100,TRUE,M547 P53M55,"Milonga del ángel : Tango für Klavier, Bandoneon, Violine, el. Gitarre und Kontrabass /","Piazzolla, Astor.","Darmstadt : Tonos, [1999], c1968.",99457492312205899
30112052043616,DS_2021_03_03,BC100,TRUE,M547 P53F8,"Fugata : aus Silfo y Ondina, Nr. 2 : für Klavier, Bandoneon, Violine, el. Gitarre und Kontrabaβ / Astor Piazzolla.","Piazzolla, Astor.","Darmstadt : Tonos, 1999, c1988.",99463320712205899
30112052045496,DS_2021_03_03,BC100,TRUE,M314 P53V4,"Verano porteño : Tango für Trio (Violine, Violoncello, Klavier) /","Piazzolla, Astor.","Darmstadt : Tonos, [2000], c1967.",99451531312205899
30112065048883,DS_2021_03_03,BC100,TRUE,M314 P53O2,"Oblivion : for violin, violoncello and piano /","Piazzolla, Astor.","Darmstadt : Tonos, [2000], c1984.",99521998312205899
30112052045926,DS_2021_03_03,BC100,TRUE,M314 P53R4,"Revolucionario : Tango : für Trio (Violine, Violoncello, Klavier) /","Piazzolla, Astor.","Darmstadt : Tonos, [2001?], c1994.",99451605612205899
30112065020403,DS_2021_03_03,BC100,TRUE,M547 P53T36,"Tanguedia : Tango für Klavier, Bandoneon, Violine, el. Gitarre und Kontrabass /","Piazzolla, Astor.","Darmstadt : Tonos, [1999?],",99499297312205899
30112076646063,DS_2021_03_03,,TRUE,M319 .P55L5 2013,Libertango : für Salonensemble /,"Piazzolla, Astor,","Germany : Musikverlag Bruno Uetz, [2013?]",99873534612205899
30112065013028,DS_2021_03_03,BC100,TRUE,M547 P53C6,"Contrabajisimo : Tango für Klavier, Bandoneon, Violine, el. Gitarre und Kontrabass /","Piazzolla, Astor.","Darmstadt : TONOS, c1984.",99456541512205899
30112117763190,DS_2021_03_03,BC100,TRUE,973.0468 B391l2014,Latino politics /,"García Bedolla, Lisa,","Cambridge, UK ; Malden, MA : Polity, 2014",99761026512205899
30112096745150,LO_2021_03_03,,FALSE,ML531 .Q53C4 2011,Chinese music and musical instruments /,"Qiang, Xi.","Shanghai : Shanghai Press and Publishing Development Company, 2011.",99679312212205899
30112015768242,LO_2021_03_03,,FALSE,M1620H3 S6,"Canzonettas and songs, for voice with piano accompaniment /","Haydn, Joseph,","Leipzig ; New York : CF Peters Corp, c1931.",99263425012205899
30112103243769,LO_2021_03_03,,FALSE,M297 .P53H5 2005,Histoire du tango : pour flûte et harpe /,"Piazzolla, Astor.","Paris : H Lemoine, ©2005.",99741962412205899
30112118877262,LO_2021_03_03,,FALSE,M1060 .R47A3 2017,Adagio con variazioni für Violoncello und Orchester = for violoncello and orchestra = pour violoncelle et orchestre /,"Respighi, Ottorino,","Warngau : Accolade Musikverlag, [2017]",99829866012205899
30112001749388,LO_2021_03_03,,FALSE,M11 W5op.42no.1O9,Toccata from symphony no. 5 /,"Widor, Charles Marie,","Suffolk : Kevin Mayhew, c1995.",99387901412205899
30112015478438,LO_2021_03_03,,FALSE,Q. M784.31 R692SO1A,Six songs for high voice and orchestra. Piano reduction.,"Rorem, Ned,","New York : Henmar Press, c1957.",99243208712205899
30112076909875,DS_2021_03_03,BC100,TRUE,ML3800 M73S5,"The singing neanderthals : the origins of music, language, mind, and body /","Mithen, Steven J.","Cambridge, Mass. : Harvard University Press, 2006.",99514418212205899
30112053108319,DS_2021_03_03,Epson Flatbed,TRUE,306.7 Sw52t,Talk of love : how culture matters /,"Swidler, Ann,","Chicago : University of Chicago Press, 2001.",99436133312205899
30112117373750,DS_2021_03_03,BC100,TRUE,TA710.3.I3 S36 1989a,Liquefaction and settlement characteristics of silt soils /,"Sandoval-Shannon, John Arthur.",University of Missouri--Rolla 1989.,99807426912205899
30112045149785,LO_2021_03_03,,FALSE,133.4094 G435n:E,The night battles : witchcraft and agrarian cults in the sixteenth and seventeenth centuries /,"Ginzburg, Carlo,","Baltimore : The Johns Hopkins University Press, 2013.",99735932812205899
30112025190288,LO_2021_03_03,,FALSE,869.9 L69P:EL,The passion according to G.H. /,"Lispector, Clarice.","Minneapolis : University of Minnesota Press, c1988.",99138989612205899
30112097951807,LO_2021_03_03,,FALSE,PN3383.N35 B38 2012,Afterlife and narrative in contemporary fiction /,"Bennett, Alice,","Houndmills, Basingstoke, Hampshire ; New York : Palgrave Macmillan, 2012.",99699342112205899
30112124196475,LO_2021_03_03,,FALSE,PR871 .W37 2018,Seeming human : artificial intelligence and Victorian realist character /,"Ward, Megan,","Columbus : The Ohio State University Press, [2018]",99873368912205899
30112080131177,LO_2021_03_03,,FALSE,PS3552.A339 C66 2007,Compulsions of silkworms and bees /,"Baggott, Julianna.","Warrensburg, Mo. : [Baton Rouge, La.] : Pleides Press c2007.",99531261212205899
30112125797990,LO_2021_03_03,,FALSE,PS3602.O753 H43 2019,"Heart like a window, mouth like a cliff : poems /","Borjas, Sara,","[Blacksburg, Virginia] : Noemi Press, Inc., [2019]",99935528812205899
30112003169999,LO_2021_03_03,,FALSE,327.73055 G6131U,The United States and Iran : in the shadow of Musaddiq /,"Goode, James F.,","New York : St Martin's Press, 1997.",99395974212205899
30112051562475,LO_2021_03_03,,FALSE,018.2 Sm51m,Adam Smith's library : a catalogue /,"Mizuta, Hiroshi,",Oxford : New York : Clarendon Press 2000.,99431842012205899
30112073436849,LO_2021_03_03,,FALSE,Q. 738.0979 Si261,"Sign, symbol, image : the graphic tradition of prehistoric and historic Southwest Native American ceramic and textile art : February 13 through March 31, 1995.","Townsend, Richard F.","Chicago, Ill. : Columbia College Art Gallery, 1994.",99503437412205899
30112126618112,DS_2021_03_03,BC100,FALSE,H62 .T4475 2021,"Evaluation in today's world : respecting diversity, improving quality, and promoting usability /","Thomas, Veronica G.,","Los Angeles : SAGE, [2021]",99954819958105899
30112117794575,LO_2021_03_03,,FALSE,HQ1122 .S63 2015,"Space, place and gendered identities : feminist history and the spatial turn /","Beebe, Kathryne,","London : Routledge, Taylor & Francis Group, 2015.",99768783112205899
30112116664993,LO_2021_03_03,,FALSE,,San Francisco /,"Hoefer, Hans.","Singapore : New York, NY : APA Publications ©1988.",99774071112205899
30112004553290,LO_2021_03_03,,FALSE,332.09405 EU,The European journal of finance.,,"London ; New York : Chapman & Hall, c1995-",99385571212205899
30112007639468,LO_2021_03_03,,FALSE,Q. 610.2805 CR,Critical reviews in biomedical engineering.,,"Boca Raton, Fla. : CRC Press, 1981-",991699112205899
30112084148664,LO_2021_03_03,,FALSE,CURR. 323.34 ABCCL2007,Women's movement : resource book /,"Leck, Holly.","[Santa Barbara, Calif.] : ABC-CLIO, 2007.",99552695612205899
30112122085175,LO_2021_03_03,,FALSE,QA11.2 .C6537 2016,Compendium for research in mathematics education /,"Cai, Jinfa,","Reston, VA : The National Council of Teachers of Mathematics, Inc., [2017]",99842532812205899
30112084732442,DS_2021_03_04,,TRUE,ML469 .I584 2006,Instrumental music and the Industrial Revolution /,"International Conference ""Instrumental Music and the Industrial Revolution"" (2006 : Cremona, Italy)","Bologna : UT Orpheus, c2010.",99624042112205899
30112108595122,LO_2021_03_04,,FALSE,508.075 In811,Intangible natural heritage : new perspectives on natural objects /,"Dorfman, Eric.","New York : Routledge, 2012.",99665407012205899
30112112561870,LO_2021_03_04,,FALSE,658.1 C912o2009,Organization development & change /,"Cummings, Thomas G.","Australia ; Mason, OH : South-Western/Cengage Learning, c2009.",99598837712205899
30112112725095,LO_2021_03_04,,FALSE,875.1 R518,Ritual and religion in Flavian epic /,"Augoustakis, Antony.","Oxford : Oxford University Press, 2013.",99727945812205899
30112044303151,LO_2021_03_04,,FALSE,370.1523 W485c,"Communities of practice : learning, meaning, and identity /","Wenger, Etienne,","Cambridge, [England] : Cambridge University Press, 1998.",99407440512205899
30112082878031,DS_2021_03_04,Epson Flatbed,TRUE,621.367 D56911m,Mediated memories in the digital age /,"Dijck, José van.","Stanford, Calif. : Stanford University Press, 2007.",99543264012205899
30112014334897,DS_2021_03_04,Epson Flatbed,TRUE,ML3799 C66,Comparative musicology and anthropology of music : essays on the history of ethnomusicology /,"Nettl, Bruno,","Chicago : University of Chicago Press, 1991.",99173761312205899
30112075552015,DS_2021_03_04,,TRUE,792.0974492 M951p,The Provincetown Players and the culture of modernity /,"Murphy, Brenda,","Cambridge, UK ; New York : Cambridge University Press, 2005.",99514206612205899
30112001071809,LO_2021_03_05,,FALSE,331.12 P335W,Work-place : the social regulation of labor markets /,"Peck, Jamie.","New York : Guilford Press, c1996.",99388739312205899
30112046525785,LO_2021_03_05,,FALSE,305.42097298 R246W,"Women, labour & politics in Trinidad & Tobago : a history /","Reddock, Rhoda","London ; Atlantic Highlands, N.J. : Zed Books, 1994.",99372626912205899
30112123143098,LO_2021_03_05,,FALSE,PS3606.I5543 W66 2018,The woman in the window /,"Finn, A. J.,","New York, NY : William Morrow, [2018]",99847385212205899
30112037274930,LO_2021_03_05,,FALSE,339.5 AP58,Applied general equilibrium analysis /,"Scarf, Herbert E.","Cambridge [Cambridgeshire] ; New York : Cambridge University Press, 1984.",9963565112205899
30112115123413,LO_2021_03_05,,FALSE,QB209 .T484 2016,Time : a vocabulary of the present /,"Burges, Joel,","New York : New York University Press, [2016]",99816364212205899
30112006895962,LO_2021_03_05,,FALSE,378.121 L587C,Cold War on campus : a study of the politics of organizational control /,"Lewis, Lionel S.","New Brunswick, N.J., U.S.A. : Transaction Books, ©1988.",99130461312205899
30112112125981,LO_2021_03_05,,FALSE,,Kawase Hasui and his contemporaries : the Shin Hanga (New Print) movement in landscape art /,"Pachter, Irwin J.","Syracuse, N.Y. : Everson Museum of Art, 1986.",99716999112205899
30112112620445,LO_2021_03_05,,FALSE,Q. 779.095694 Ah47,Ahlam Shibli : phantom home /,"Shibli, Ahlam,","Ostfildern, Germany : Barcelona : Paris : Hatje Cantz Verlag ; [2013]",99736127312205899
30112047056350,LO_2021_03_05,,FALSE,351.74 F74K,"The Kenya Police, 1887-1960.","Foran, W. Robert","London, R Hale [1962]",99139121612205899
30112082413979,LO_2021_03_05,,FALSE,845 H98DV64,Huysmans et la médecine.,"Veysset, Georges.","Paris : ""Les Belles lettres,"", 1950.",99361415612205899
30112116292209,LO_2021_03_05,,FALSE,KF3771 .Z54 2020,Abortion and the law in America : Roe v. Wade to the present /,"Ziegler, Mary,","Cambridge, United Kingdom ; New York, NY, USA : Cambridge University Press, 2020.",99954766906205899
30112118106373,LO_2021_03_05,,FALSE,TD195.G3 S45 2016,"The green and the black : the complete story of the shale revolution, the fight over fracking, and the future of energy /","Sernovitz, Gary,","New York : St. Martin's Press, [2016]",99800080512205899
30112113093055,DS_2021_03_05,Epson Flatbed,TRUE,792 ST49ST,Stage management.,"Stewart, Hal D.","London : Pitman, [1957]",99246891212205899
30112046983547,DS_2021_03_05,Epson Flatbed,TRUE,845 D47BV83,Bébert : le chat de Louis-Ferdinand Céline /,"Vitoux, Frédéric.","Paris : B Grasset, ©1976.",9923094212205899
30112123062066,DS_2021_03_05,,FALSE,PN1995.9.H6 B68 2018,Japanese horror and the transnational cinema of sensations /,"Brown, Steven T.,","Cham, Switzerland : Palgrave Macmillan, [2018]",99858969812205899
30112085302260,DS_2021_03_05,,TRUE,M38 P53V8,Vuelvo al sur : 10 tangos and other pieces : piano /,"Piazzolla, Astor.","London : Boosey & Hawkes, c2006.",99566174212205899
30112083117082,DS_2021_03_05,BC100,TRUE,M24 J333P5,Les pièces de clavessin : premier livre /,"Jacquet de La Guerre, Elisabeth-Claude,","Genève : Editions Minkoff, 1996.",99548220012205899
30112122123125,LO_2021_03_08,,FALSE,QP355.2 .N487 2018,Neuroscience /,"Purves, Dale,","New York : Oxford University Press, [2018]",99867607512205899
30112113556531,LO_2021_03_08,,FALSE,JC423 .G78 2014,Democratization : a critical introduction /,"Grugel, Jean,","Houndmills, Basingstoke, Hampshire : Palgrave Macmillan, 2014.",99741296712205899
30112114631523,LO_2021_03_08,,FALSE,LA226 .T43 2014,Essential documents in the history of American higher education /,"Thelin, John R.,","Baltimore : John Hopkins University Press, 2014.",99751013212205899
30112056242081,LO_2021_03_08,,FALSE,005.133 Sch26m,The schematics of computation /,"Manis, Vincent S.","Englewood Cliffs, N.J. : Prentice Hall, c1995.",99375643212205899
30112066330462,LO_2021_03_08,,FALSE,792 P97P1951,Producing plays : a handbook for producers and players /,"Purdom, C. B.","London : JM Dent, 1951.",99233534112205899
30112040992809,LO_2021_03_08,,FALSE,PR6035.H96 W5 1992,Wide Sargasso Sea /,"Rhys, Jean,","New York : W.W. Norton & Company, [1982]",99361852012205899
30112051531264,LO_2021_03_08,,FALSE,BF1555 .W795 2001,"Possessed : women, witches, and demons in Imperial Russia /","Worobec, Christine.","DeKalb, Ill. : Northern Illinois University Press, 2001.",99432937212205899
30112056816843,LO_2021_03_08,,FALSE,869.7 G165ciYmel,One hundred years of solitude /,"Mellen, Joan.","Detroit, Mich. : Gale Group, [2000]",99457888812205899
30112063545864,LO_2021_03_08,,FALSE,275.4082 P558w2000,"Women, Presbyterianism, and patriarchy : religious experience of Chewa women in central Malawi /","Phiri, Isabel Apawo.","Blantyre, Malawi : Christian Literature Association in Malawi, 2000.",99464660912205899
30112037760763,LO_2021_03_08,,FALSE,881 O85.X.EG,"Origen, An Exhortation to martyrdom : Prayer, First principles: book IV, Prologue to the Commentary on the Song of Songs, Homily XXVII on numbers  /",Origen.,"New York : Paulist Press, ©1979.",9948073112205899
30112084891297,DS_2021_03_08,,FALSE,PS3554.I33 W41990,The white album /,"Didion, Joan.","New York : Farrar, Straus and Giroux, 1990, c1979.",99554735412205899
30112085346689,DS_2021_03_08,BC100,TRUE,M22 .C682P7,Préludes non mesurés : für Cembalo = Préludes non mesurés : for harpsichord /,"Couperin, Louis,","Wiesbaden : Breitkopf & Härtel, c2003.",99467789612205899
30112119287024,DS_2021_03_08,BC100,TRUE,F1219.3.G6 D47 2019,"De súbditos del rey a ejidatarios posrevolucionaries : los subalternos en la historia de México : territorio, gobierno y resistencia /","Ducey, Michael Thomas,","Zamora, Michoacán : Veracruz, México : El Colegio de Michoacán ; 2019.",99954784394105899
30112086951685,DS_2021_03_08,BC100,TRUE,973.0468 B391l,Latino politics /,"García Bedolla, Lisa,","Cambridge : Polity, 2009.",99578619212205899
30112023518688,DS_2021_03_08,,FALSE,900 L61D1967,Strategy,"Liddell Hart, Basil Henry,","New York, Praeger [1967]",99108874812205899
30112044502448,DS_2021_03_08,,TRUE,ML3845 G63Q4,"The quest for voice : on music, politics, and the limits of philosophy /","Goehr, Lydia.","Berkeley, Calif. : University of California Press, ©1998.",99410199312205899
30112074788610,LO_2021_03_09,,FALSE,Q. N8023 .B673 2013,The book of miracles = Das Wunderzeichenbuch = Le livre des miracles : facsimile of the Augsburg manuscript fom the Collection of Mickey Cartin = Faksimilen des Augsburger Manuskripts aus der Collection of Mickey Cartin = fac-similé du manuscrit d'Augsbourg issu de la Collection of Mickey Cartin /,"Borchert, Till.","[Köln] : Taschen, [2013]",99791451212205899
30112125790771,LO_2021_03_09,,FALSE,358.423 H18lo,Lookout America! the secret Hollywood studio at the heart of the Cold War /,"Hamilton, Kevin,","Hanover, New Hampshire : Dartmouth College Press, [2019]",99932902012205899
30112078335251,LO_2021_03_09,,FALSE,535.609 B893b,A bibliographical history of the study and use of color from Aristotle to Kandinsky /,"Burchett, Kenneth E.","Lewiston, N.Y. : Edwin Mellen Press, c2005.",99521870212205899
30112059404670,DS_2021_03_09,,TRUE,PN1998.3.H58 F73 2002,Framing Hitchcock : selected essays from the Hitchcock annual /,"Gottlieb, Sidney.","Detroit : Wayne State University Press, c2002.",99453891012205899
30112008861111,DS_2021_03_09,BC100,TRUE,671.5 AD95,"Advances in joining newer structural materials : proceedings of the international conference held in Montreal, Canada, 23-25 July 1990 under the auspices of the International Institute of Weldings = Progrès pour l'assemblage des matériaux de construction les plus récents : communications presentées à la conférence internationale tenue à Montréal, Canada, du 23 au 25 juillet 1990 sous les auspices de l'Institut international de la soudure.",International Institute of Welding.,"Oxford ; New York : Published on behalf of the International Institute of Welding by Pergamon Press, c1990.",99169915912205899
30112120522468,DS_2021_03_09,,TRUE,709.730904 L349e,Eccentric modernisms : making differences in the history of American art /,"Latimer, Tirza True,","Oakland, California : University of California Press, [2017]",99824646912205899
30112056855684,DS_2021_03_09,,TRUE,881 A58.Ycla,"The path of the Argo : language, imagery, and narrative in the Argonautica of Apollonius Rhodius /","Clare, R. J.","Cambridge, U.K. ; New York : Cambridge University Press, 2002.",99450819812205899
30112002583331,LO_2021_03_10,,FALSE,881 O85.X.EG,"Origen, An Exhortation to martyrdom : Prayer, First principles: book IV, Prologue to the Commentary on the Song of Songs, Homily XXVII on numbers  /",Origen.,"New York : Paulist Press, ©1979.",9948073112205899
30112108635597,DS_2021_03_09,BC100,TRUE,LABO.05/2011.299,El cóndor pasa : mandato y obediencia : análisis político y social de una zarzuela /,"Toledo Brückmann, Ernesto,","Lima : Editorial San Marcos, 2011.",99657118412205899
30112097833518,LO_2021_03_10,,FALSE,891.85 K128Owi,Wiersze przemilczane /,"Kamieńska, Anna.","Lublin : Wyd KUL, 2008.",99598344412205899
30112109370459,LO_2021_03_10,,FALSE,PR6003.E282 Z5763 2013,Beckett and the modern novel /,"Bolin, John,","New York : Cambridge University Press, 2013.",99702881112205899
30112006934357,LO_2021_03_10,,FALSE,510.7 D296ℓ,Learning mathematics : the cognitive science approach to mathematics education /,"Davis, Robert B.","London : Croom Helm, c1984.",9965799512205899
30112113572298,LO_2021_03_10,,FALSE,ML3477 .B68 2014,"The pop, rock, and soul reader : histories and debates /","Brackett, David.","New York : Oxford University Press, 2013.",99739792112205899
30112096197477,LO_2021_03_10,,FALSE,ML3608 .R24T3 2004,Taifasuri despre muzica țigănească = Chats about gypsy music /,"Rădulescu, Speranța.","București, România : Paideia, c2004.",99584234512205899
